,GEOID,NAME,RiskFactor1_percent,IncomePoverty_ratio,Total,Occupants_Above1,Occupants_Above1_point5,Married_Above65,NoSpouse_MaleHH_Above65,NoSpouse_FemaleHH_Above65,Living_Alone,RiskFactor3_percent,RiskFactor2_percent,LanguageBarrier_Total,RiskFactor4a_percent,EducationalBarrier_Total,RiskFactor4b_percent,Above16_Unemployed_Total,RiskFactor5_percent,Disability_Total,RiskFactor6_percent,Total_Uninsured,RiskFactor7_percent,pop_64above_total,RiskFactor8_percent
1127,17031803800,"Census Tract 8038, Cook County, Illinois",9.5,4.246903461,1783,18,0,158,10,46,549,1.009534492,42.79304543,50,2.8,183,5.188545506,84,2.3,330,7.3,68,1.5,182,4.031900753
1128,17031804804,"Census Tract 8048.04, Cook County, Illinois",11.8,3.668852459,2476,30,0,172,0,80,685,1.211631664,37.84329564,260,10.5,517,10.00774293,149,2.9,734,11.6,193,3,331,5.228241984
1129,17031805105,"Census Tract 8051.05, Cook County, Illinois",12.5,2.538387978,2337,296,64,118,0,31,625,15.40436457,33.11938383,326,13.9,1866,36.27527216,126,2.4,492,6.8,1115,15.5,231,3.214583913
1130,17031805108,"Census Tract 8051.08, Cook County, Illinois",16.1,2.75204918,2478,32,19,136,0,70,663,2.05811138,35.06860371,405,16.3,499,10.367754,244,5,642,10,1016,15.8,269,4.18026418
1131,17031805701,"Census Tract 8057.01, Cook County, Illinois",8.6,5.350637523,1936,8,0,241,0,20,527,0.41322314,40.70247934,57,2.9,103,2.756221568,87,2.2,353,7.1,126,2.5,344,6.878624275
1132,17031805702,"Census Tract 8057.02, Cook County, Illinois",6.6,5.592577413,692,13,0,101,9,15,151,1.878612717,39.88439306,26,3.8,55,3.666666667,28,1.8,115,5.9,95,4.9,201,10.36616813
1133,17031806801,"Census Tract 8068.01, Cook County, Illinois",19.6,3.244535519,1412,43,27,223,9,0,413,4.957507082,45.67988669,186,13.2,279,8.464805825,97,2.8,452,11.9,399,10.5,399,9.663356745
1134,17031807300,"Census Tract 8073, Cook County, Illinois",19.4,2.980009107,2828,121,19,353,0,69,722,4.95049505,40.45261669,535,18.9,701,11.41507898,123,2,556,7.1,669,8.6,653,8.360005121
1135,17031808002,"Census Tract 8080.02, Cook County, Illinois",19,3.631193078,1648,72,7,251,16,28,489,4.79368932,47.57281553,150,9.1,268,7.490217999,91,2.5,600,13.1,295,6.4,282,6.067125645
1136,17031808900,"Census Tract 8089, Cook County, Illinois",7.9,6.838570128,1583,7,7,269,20,37,381,0.884396715,44.66203411,19,1.2,43,1.441018767,23,0.7,305,7.4,42,1,357,8.5
1137,17031809800,"Census Tract 8098, Cook County, Illinois",17.7,4.333151184,1022,0,10,72,6,10,415,0.978473581,49.21722114,18,1.8,81,3.729281768,66,2.9,202,8.5,47,2,155,5.827067669
1138,17031814700,"Census Tract 8147, Cook County, Illinois",8.9,3.494307832,1558,64,0,102,0,43,328,4.107830552,30.35943517,119,7.6,834,20.42115573,85,2,617,11.6,770,14.5,253,4.755639098
1139,17031020100,"Census Tract 201, Cook County, Illinois",21.3,2.224089253,1504,28,43,33,27,49,637,4.720744681,49.60106383,238,15.8,584,19.91135356,122,3.9,426,11.8,594,16.4,135,3.731343284
1140,17031836100,"Census Tract 8361, Cook County, Illinois",48.3,1.158970856,788,15,14,3,0,16,360,3.680203046,48.0964467,18,2.3,205,15.36731634,148,10.5,365,19.2,163,8.6,18,0.948866632
1141,17031836200,"Census Tract 8362, Cook County, Illinois",28.3,NA,113,0,0,7,0,0,33,0,35.39823009,0,0,4,0.27758501,61,4.2,77,5.5,36,2.6,14,0.938337802
1142,17031836300,"Census Tract 8363, Cook County, Illinois",32.8,2.387978142,663,0,0,35,0,27,335,0,59.87933635,23,3.5,22,1.750198886,110,8.6,153,10.1,110,7.3,152,10.0462657
1143,17031836400,"Census Tract 8364, Cook County, Illinois",46.6,1.239071038,1802,0,7,0,0,36,951,0.38845727,54.77247503,0,0,239,8.85513153,358,13,639,16.9,98,2.6,132,3.485608661
1144,17031836500,"Census Tract 8365, Cook County, Illinois",27.4,2.091530055,726,33,0,0,0,33,228,4.545454545,35.95041322,14,1.9,154,12.58169935,131,9.5,250,12.7,172,8.8,0,0
1145,17031836600,"Census Tract 8366, Cook County, Illinois",26.5,2.200045537,879,37,16,30,19,42,386,6.029579067,54.2662116,66,7.5,306,16.30261055,100,5.1,386,16.6,149,6.4,107,4.578519469
1146,17031836700,"Census Tract 8367, Cook County, Illinois",40.6,1.401775956,918,27,14,18,19,48,386,4.466230937,51.30718954,70,7.6,353,21.06205251,109,6.3,325,14.1,125,5.4,129,5.589254766
1147,17031836800,"Census Tract 8368, Cook County, Illinois",75.7,0.587659381,871,49,11,0,0,50,413,6.888633754,53.15729047,0,0,521,34.18635171,115,7.2,443,18.5,216,9,47,1.960784314
1148,17031836900,"Census Tract 8369, Cook County, Illinois",45,1.270673953,501,0,0,0,0,0,216,0,43.11377246,20,4,139,17.91237113,68,8,146,12.6,198,17,17,1.461736887
1149,17031837000,"Census Tract 8370, Cook County, Illinois",45.4,1.460974499,694,26,25,0,0,27,309,7.34870317,48.41498559,7,1,188,15.4987634,98,7.7,373,20.7,178,9.9,29,1.607538803
1150,17031837100,"Census Tract 8371, Cook County, Illinois",54.5,0.979371585,690,4,0,0,10,22,405,0.579710145,63.33333333,10,1.4,262,22.22222222,81,6.8,329,24.9,46,3.5,172,13.04018196
1151,17031837300,"Census Tract 8373, Cook County, Illinois",44.9,1.259380692,785,8,48,15,10,65,204,7.133757962,37.4522293,0,0,289,16.73422119,173,9.8,195,8,200,8.2,65,2.353367125
1152,17031837400,"Census Tract 8374, Cook County, Illinois",32.6,1.78647541,730,0,0,20,0,19,297,0,46.02739726,0,0,386,21.56424581,252,13.7,454,20.1,232,10.3,97,4.29393537
1153,17031837800,"Census Tract 8378, Cook County, Illinois",25,2.728369763,891,20,0,15,0,33,304,2.244668911,39.50617284,15,1.7,261,13.28244275,110,5.2,310,12.7,166,6.8,75,2.854967644
1154,17031803702,"Census Tract 8037.02, Cook County, Illinois",8.5,4.974225865,2537,15,0,271,29,34,823,0.591249507,45.60504533,85,3.4,128,2.797814208,208,4.4,519,8.8,378,6.4,426,7.159663866
1155,17031804108,"Census Tract 8041.08, Cook County, Illinois",11.6,4.171948998,1759,48,54,42,0,11,578,5.798749289,35.87265492,90,5.1,128,4.180274331,157,5.1,211,5.4,360,9.2,64,1.628084457
1156,17031804109,"Census Tract 8041.09, Cook County, Illinois",10.5,5.364025501,1076,0,0,203,16,13,301,0,49.53531599,50,4.6,185,8.203991131,26,1.1,364,13.6,90,3.4,243,8.700322234
1157,17031031300,"Census Tract 313, Cook County, Illinois",29.4,1.778870674,4225,71,145,187,0,25,2541,5.112426036,65.15976331,718,17,736,10.82512134,82,1.2,1250,17.1,718,9.8,682,8.77170418
1158,17031810000,"Census Tract 8100, Cook County, Illinois",13.4,4.216302368,2694,0,0,36,0,11,1266,0,48.73793615,135,5,114,2.689948089,136,3.1,305,6,314,6.1,210,4.107981221
1159,17031810200,"Census Tract 8102, Cook County, Illinois",16.2,2.842258652,2606,142,12,174,0,30,950,5.909439754,44.28242517,261,10,645,12.8460466,88,1.7,466,7.2,885,13.8,384,5.973864343
1160,17031811000,"Census Tract 8110, Cook County, Illinois",16.9,3.768214936,1634,0,9,239,7,24,514,0.550795594,47.98041616,65,4,171,5.192833283,93,2.8,364,8.9,162,4,331,8.134676825
1161,17031828900,"Census Tract 8289, Cook County, Illinois",29.3,2.427823315,1142,0,58,44,10,13,382,5.078809107,39.31698774,95,8.3,517,20.13239875,406,15.2,252,6.9,562,15.4,111,3.034445052
1162,17031829901,"Census Tract 8299.01, Cook County, Illinois",14.4,3.632604736,3483,122,0,358,54,158,1074,3.502727534,47.20068906,49,1.4,361,4.904891304,644,8.5,1169,13,688,7.7,648,7.218447143
1163,17031829902,"Census Tract 8299.02, Cook County, Illinois",16.5,3.479462659,2474,0,0,300,48,101,905,0,54.72918351,7,0.3,92,1.902792141,663,13.3,614,9.6,495,7.7,389,6.061078218
1164,17031062800,"Census Tract 628, Cook County, Illinois",7.5,7.14367031,1418,0,0,30,0,0,290,0,22.56699577,14,1,34,1.180555556,51,1.7,73,2.1,85,2.5,63,1.820809249
1165,17031063400,"Census Tract 634, Cook County, Illinois",5.9,4.81489071,1204,0,0,17,0,5,519,0,44.93355482,0,0,20,0.934142924,16,0.7,46,1.9,43,1.8,40,1.63733115
1166,17031070500,"Census Tract 705, Cook County, Illinois",11.2,6.960382514,1299,13,0,47,27,10,422,1.000769823,38.9530408,10,0.8,117,4.010970175,114,3.9,181,5.6,54,1.7,145,4.193175246
1167,17031071600,"Census Tract 716, Cook County, Illinois",18.4,6.695400729,752,0,0,90,6,0,205,0,40.02659574,14,1.9,28,1.960784314,28,1.9,94,4.9,27,1.4,179,9.352142111
1168,17031071800,"Census Tract 718, Cook County, Illinois",9.7,5.998816029,1067,0,0,81,10,0,281,0,34.86410497,29,2.7,97,4.764243615,36,1.7,114,4.4,75,2.9,98,3.750478377
1169,17031817102,"Census Tract 8171.02, Cook County, Illinois",20.2,3.39348816,1040,0,0,121,48,129,163,0,44.32692308,0,0,296,11.2504751,175,6.5,610,18.9,288,8.9,217,6.739130435
1170,17031817300,"Census Tract 8173, Cook County, Illinois",32.1,1.982786885,814,42,6,55,23,40,270,5.896805897,47.66584767,43,5.3,248,12.77033986,124,6.2,174,6.6,399,15.2,119,4.538520214
1171,17031819100,"Census Tract 8191, Cook County, Illinois",23.6,2.129234973,1719,0,0,125,14,15,739,0,51.94880745,70,4.1,557,18.0492547,150,4.7,522,12.7,564,13.7,300,7.260406583
1172,17031819600,"Census Tract 8196, Cook County, Illinois",7.7,7.008834244,1229,0,0,134,0,35,169,0,27.50203417,11,0.9,58,2.318145484,71,2.6,244,6.5,53,1.4,142,3.791722296
1173,17031827804,"Census Tract 8278.04, Cook County, Illinois",16.2,3.258788707,1086,0,0,99,22,31,343,0,45.5801105,4,0.4,176,7.794508415,263,11,389,13.1,60,2,171,5.759514988
1174,17031827500,"Census Tract 8275, Cook County, Illinois",29.9,1.784107468,1616,84,131,117,13,68,466,13.30445545,41.08910891,88,5.4,891,25.37738536,327,8.8,508,9.8,695,13.5,177,3.430232558
1175,17031827801,"Census Tract 8278.01, Cook County, Illinois",16.5,2.749499089,1523,41,0,138,21,59,377,2.692055154,39.06762968,0,0,387,10.57088227,299,7.8,455,9.1,224,4.5,258,4.918032787
1176,17031828506,"Census Tract 8285.06, Cook County, Illinois",23.1,2.571539162,3284,40,72,196,0,245,963,3.41047503,42.75274056,0,0,503,7.15301479,631,8.7,1304,14.7,381,4.3,392,4.408952874
1177,17031829100,"Census Tract 8291, Cook County, Illinois",41.4,1.405373406,1196,20,21,43,20,30,393,3.428093645,40.63545151,115,9.6,681,27.66043867,268,10.3,354,10,282,8,196,5.555555556
1178,17031829500,"Census Tract 8295, Cook County, Illinois",29.3,1.873315118,1467,18,52,88,9,49,446,4.771642808,40.35446489,104,7.1,489,17.01461378,191,6.4,425,10.7,520,13.1,180,4.41609421
1179,17031830004,"Census Tract 8300.04, Cook County, Illinois",17.5,4.007422587,2431,0,0,283,0,135,809,0,50.47305636,15,0.6,246,4.467041947,245,4.4,480,7.1,606,8.9,394,5.714285714
1180,17031830005,"Census Tract 8300.05, Cook County, Illinois",8.8,4.41712204,1612,0,0,325,0,20,536,0,54.65260546,36,2.2,169,5.058365759,198,5.8,591,14.5,153,3.7,388,9.320201778
1181,17031830006,"Census Tract 8300.06, Cook County, Illinois",32.1,2.550500911,1201,49,0,89,0,46,569,4.079933389,58.61781848,19,1.6,365,14.79529793,108,4.3,219,7.2,162,5.3,106,3.469721768
1182,17031830201,"Census Tract 8302.01, Cook County, Illinois",26.9,2.716848816,2169,0,67,34,0,72,821,3.088981097,42.73858921,20,0.9,344,7.381974249,327,6.9,647,12.2,682,12.8,167,3.136739294
1183,17031320600,"Census Tract 3206, Cook County, Illinois",12.5,4.650500911,2991,67,89,63,17,18,1682,5.215646941,59.51186894,71,2.4,0,0,119,2.5,465,9,68,1.3,141,2.720432182
1184,17031350400,"Census Tract 3504, Cook County, Illinois",72,0.62276867,672,51,4,6,0,25,206,8.18452381,35.26785714,9,1.3,291,25.39267016,209,17.1,345,17.4,243,12.3,13,0.656897423
1185,17031804810,"Census Tract 8048.10, Cook County, Illinois",13.8,3.497222222,2441,32,50,262,65,97,680,3.359278984,45.22736583,132,5.4,401,7.7011715,138,2.6,671,10.1,811,12.2,525,7.700205339
1186,17031804901,"Census Tract 8049.01, Cook County, Illinois",5,4.988114754,2466,8,0,293,15,0,468,0.324412003,31.46796431,15,0.6,196,3.96199717,75,1.5,615,9.2,76,1.1,424,6.376898782
1187,17031805301,"Census Tract 8053.01, Cook County, Illinois",14.6,3.016848816,1157,10,0,184,7,23,303,0.864304235,44.68452895,281,24.3,320,12.47563353,49,1.9,194,6.1,577,18.3,240,7.592534008
1188,17031805302,"Census Tract 8053.02, Cook County, Illinois",14.2,3.954143898,1346,31,27,307,53,40,316,4.309063893,53.19465082,145,10.8,202,6.476434755,17,0.5,337,9.1,176,4.7,376,10.10209565
1189,17031805402,"Census Tract 8054.02, Cook County, Illinois",11.3,3.915300546,1814,17,9,284,0,46,311,1.433296582,35.33627343,128,7.1,279,6.752178122,61,1.4,504,10.1,298,6,294,5.911924392
1190,17031806300,"Census Tract 8063, Cook County, Illinois",7.9,4.281785064,1748,26,0,228,9,9,400,1.487414188,36.95652174,57,3.3,362,10.11455714,118,3.2,415,9,236,5.1,320,6.890611542
1191,17031807100,"Census Tract 8071, Cook County, Illinois",8.2,5.335928962,1160,11,12,259,0,10,225,1.982758621,42.5862069,49,4.2,232,9.2283214,39,1.5,294,8.3,180,5.1,316,8.972174901
1192,17031808200,"Census Tract 8082, Cook County, Illinois",15.7,3.375637523,1789,91,8,309,8,43,393,5.533817775,42.09055338,222,12.4,438,10.20979021,78,1.7,564,10.5,391,7.3,372,6.931246506
1193,17031808500,"Census Tract 8085, Cook County, Illinois",10.3,4.32928051,1334,40,12,244,0,6,223,3.898050975,35.45727136,90,6.7,338,10.71994925,82,2.5,461,11.5,118,2.9,271,6.746328106
1194,17031812900,"Census Tract 8129, Cook County, Illinois",13.7,5.837067395,1726,8,0,128,0,23,503,0.463499421,37.89107764,22,1.3,74,2.232277526,165,4.7,364,7.9,84,1.8,244,5.2248394
1195,17031813100,"Census Tract 8131, Cook County, Illinois",7.3,4.544990893,1792,0,0,96,0,58,483,0,35.546875,0,0,170,4.807692308,133,3.6,450,9.1,116,2.3,198,3.996770287
1196,17031813200,"Census Tract 8132, Cook County, Illinois",12.8,6.153051002,1543,0,0,170,19,29,387,0,39.20933247,10,0.6,163,5.191082803,41,1.3,428,10.1,66,1.6,204,4.786485218
1197,17031813400,"Census Tract 8134, Cook County, Illinois",19.8,2.296265938,1821,151,47,105,29,41,143,10.87314662,17.46293245,338,18.6,2014,40.40120361,195,3.7,328,4.3,1470,19.2,208,2.7154047
1198,17031814100,"Census Tract 8141, Cook County, Illinois",29.3,1.91129326,1241,112,32,50,0,45,227,11.60354553,25.94681708,176,14.2,1004,30.7786634,27,0.8,191,4.5,802,18.8,111,2.607470049
1199,17031291600,"Census Tract 2916, Cook County, Illinois",27.7,2.447632058,285,8,0,21,0,15,52,2.807017544,30.87719298,58,20.4,177,25.87719298,0,0,32,3.4,129,13.7,26,2.751322751
1200,17031292400,"Census Tract 2924, Cook County, Illinois",41.6,1.484016393,625,4,22,38,0,36,168,4.16,38.72,0,0,448,28.4806103,55,3.4,255,12.8,264,13.2,119,5.95
1201,17031301100,"Census Tract 3011, Cook County, Illinois",34,1.421083789,784,76,0,55,0,20,234,9.693877551,39.41326531,279,35.6,614,38.42302879,82,5,187,8.4,685,30.9,86,3.879115922
1202,17031301600,"Census Tract 3016, Cook County, Illinois",41.5,1.29708561,1302,44,53,171,0,33,310,7.450076805,39.47772657,562,43.2,1188,41.10726644,199,6.6,362,8.5,784,18.5,280,6.600660066
1203,17031660500,"Census Tract 6605, Cook County, Illinois",31.4,1.669262295,1315,17,39,188,0,0,350,4.258555133,40.91254753,277,21.1,879,28.63192182,251,7.7,392,8.8,664,14.9,295,6.623259991
1204,17031661100,"Census Tract 6611, Cook County, Illinois",23.2,2.688433515,1934,51,0,92,18,109,297,2.637021717,26.68045502,177,9.2,1093,20.89866157,557,10.3,566,8,1002,14.1,193,2.712579058
1205,17031670600,"Census Tract 6706, Cook County, Illinois",50.1,1.195355191,336,0,0,41,5,25,120,0,56.8452381,0,0,152,19.11949686,112,13.7,177,18.2,75,7.7,136,13.94871795
1206,17031690500,"Census Tract 6905, Cook County, Illinois",48.1,1.190983607,308,0,0,13,0,10,151,0,56.49350649,16,5.2,140,27.45098039,77,14.7,178,28.2,23,3.6,52,8.227848101
1207,17031691000,"Census Tract 6910, Cook County, Illinois",31.8,1.937067395,1023,21,42,56,0,71,510,6.158357771,62.26783969,11,1.1,273,14.80477223,182,9.5,385,17.1,154,6.8,113,5.008865248
1208,17031710400,"Census Tract 7104, Cook County, Illinois",34.3,1.805965392,1904,73,0,141,70,146,678,3.834033613,54.3592437,0,0,704,17.25490196,240,5.6,914,16.3,415,7.4,317,5.652639087
1209,17031740400,"Census Tract 7404, Cook County, Illinois",9.4,3.873588342,1838,28,0,113,8,85,675,1.523394995,47.93253536,0,0,187,5.398383372,105,2.9,427,9.6,190,4.3,159,3.561030235
1210,17031770800,"Census Tract 7708, Cook County, Illinois",19.1,2.647859745,1943,50,39,251,42,56,364,4.580545548,36.69583119,444,22.9,568,13.49168646,105,2.4,418,8,719,13.7,372,7.088414634
1211,17031800800,"Census Tract 8008, Cook County, Illinois",13.7,4.468351548,969,0,0,176,8,69,311,0,58.20433437,27,2.8,26,1.489971347,8,0.4,192,8.4,73,3.2,199,8.724243753
1212,17031081000,"Census Tract 810, Cook County, Illinois",26.5,2.943533698,4751,31,201,155,0,0,3330,4.883182488,73.35297832,276,5.8,272,3.419663063,92,1.1,1165,14.6,457,5.7,531,6.472452462
1213,17031030400,"Census Tract 304, Cook County, Illinois",24.4,2.618397086,1318,26,10,69,0,0,572,2.731411229,48.63429439,175,13.3,197,8.826164875,92,4,288,10.9,236,9,120,4.561003421
1214,17031030900,"Census Tract 309, Cook County, Illinois",11.1,4.879234973,1431,0,0,108,0,12,459,0,40.46121593,45,3.1,196,7.19002201,85,3.1,255,8.2,248,7.9,145,4.638515675
1215,17031031900,"Census Tract 319, Cook County, Illinois",10.6,3.154143898,1270,9,6,27,0,5,537,1.181102362,44.80314961,29,2.3,150,6.762849414,114,4.9,214,8.4,99,3.9,53,2.071931196
1216,17031050200,"Census Tract 502, Cook County, Illinois",10.7,4.317896175,2078,16,0,132,11,21,770,0.769971126,44.94706449,65,3.1,238,6.38583311,114,3.1,496,9.7,39,0.8,288,5.655930872
1217,17031802100,"Census Tract 8021, Cook County, Illinois",12.1,6.880418944,1158,0,0,172,0,0,233,0,34.97409326,76,6.6,137,5.827307529,61,2.4,226,6.5,52,1.5,244,7.039815349
1218,17031802801,"Census Tract 8028.01, Cook County, Illinois",7.9,4.898497268,1928,22,11,307,11,0,600,1.711618257,47.61410788,88,4.6,163,4.41017316,92,2.4,381,7.9,133,2.8,328,6.816292602
1219,17031803100,"Census Tract 8031, Cook County, Illinois",6.8,5.549863388,1224,0,0,162,0,26,233,0,34.39542484,75,6.1,94,3.835169319,28,1.1,220,6.4,49,1.4,224,6.557377049
1220,17031803607,"Census Tract 8036.07, Cook County, Illinois",3.8,4.987067395,1793,6,0,215,20,20,325,0.33463469,32.34802008,9,0.5,129,3.374313366,110,2.8,420,8.6,152,3.1,327,6.657166124
1221,17031804606,"Census Tract 8046.06, Cook County, Illinois",2.4,5.149499089,2469,28,0,375,19,62,510,1.134062373,39.12515188,157,6.4,302,5.531135531,99,1.8,703,10.5,45,0.7,603,8.754355401
1222,17031804705,"Census Tract 8047.05, Cook County, Illinois",13.9,2.881466302,1593,120,8,131,8,57,433,8.035153798,39.48524796,176,11,369,10.83064279,69,2,416,9.3,364,8.1,273,6.10738255
1223,17031804710,"Census Tract 8047.10, Cook County, Illinois",8.6,3.931375228,1508,0,0,160,0,23,370,0,36.67108753,29,1.9,85,2.726981072,60,1.9,370,9.8,111,2.9,227,6.026015397
1224,17031804711,"Census Tract 8047.11, Cook County, Illinois",9.8,3.432468124,2961,181,13,169,0,60,739,6.551840594,32.69165822,202,6.8,401,6.841835864,314,5.2,418,5.4,719,9.3,381,4.926936506
1225,17031805106,"Census Tract 8051.06, Cook County, Illinois",18.2,3.279690346,1211,20,19,116,0,32,392,3.220478943,44.5912469,132,10.9,130,5.380794702,43,1.7,245,8.3,195,6.6,191,6.379425518
1226,17031805109,"Census Tract 8051.09, Cook County, Illinois",19.6,4.117349727,1685,0,0,361,10,21,398,0,46.884273,193,11.5,282,8.25285338,49,1.4,472,11.3,116,2.8,459,10.98611776
1227,17031805002,"Census Tract 8050.02, Cook County, Illinois",24.1,1.990163934,3036,200,14,356,45,34,992,7.048748353,47.00263505,821,27,1003,17.36195257,270,4.6,838,11.9,1269,18,467,6.631638739
1228,17031804803,"Census Tract 8048.03, Cook County, Illinois",4.7,3.473588342,2132,87,0,265,0,43,332,4.080675422,30.01876173,165,7.7,330,7.624768946,130,2.9,629,10.4,324,5.4,353,5.847275137
1229,17031804808,"Census Tract 8048.08, Cook County, Illinois",6.1,4.91489071,828,15,5,164,16,17,145,2.415458937,41.30434783,19,2.3,112,5.64231738,82,4,180,6.9,129,4.9,249,9.511077158
1230,17031804902,"Census Tract 8049.02, Cook County, Illinois",10.3,4.238888889,1843,8,0,348,65,35,277,0.434074878,39.33803581,141,7.7,402,9.467734338,163,3.6,620,11.7,450,8.5,462,8.712049783
1231,17031805112,"Census Tract 8051.12, Cook County, Illinois",18.6,2.694899818,1229,34,15,133,0,23,484,3.986981286,52.07485761,160,13,468,17.38484398,53,1.9,445,13.5,379,11.5,268,8.136004857
1232,17031805502,"Census Tract 8055.02, Cook County, Illinois",10.3,6.436202186,1545,8,0,240,0,18,428,0.517799353,44.4012945,15,1,149,5.094017094,37,1.2,205,5.2,48,1.2,255,6.455696203
1233,17031805801,"Census Tract 8058.01, Cook County, Illinois",12.6,4.35942623,979,0,0,184,0,31,297,0,52.29826353,39,4,138,6.945143432,20,1,225,9.1,14,0.6,208,8.438133874
1234,17031806700,"Census Tract 8067, Cook County, Illinois",3,5.5893898,1441,0,9,262,20,18,324,0.624566273,43.30326162,16,1.1,135,4.573170732,76,2.5,327,8.3,46,1.2,309,7.880642693
1235,17031807800,"Census Tract 8078, Cook County, Illinois",8.2,4.848497268,811,26,0,218,0,18,150,3.205918619,47.59556104,144,17.8,181,9.086345382,33,1.6,272,10.6,119,4.6,232,8.960988799
1236,17031809000,"Census Tract 8090, Cook County, Illinois",7.6,6.811612022,1447,20,0,209,9,19,414,1.382170007,44.98963372,8,0.6,72,2.538787024,34,1.1,354,9.5,9,0.2,272,6.841046278
1237,17031809100,"Census Tract 8091, Cook County, Illinois",8.7,4.831648452,1383,9,11,123,0,21,565,1.446131598,51.26536515,11,0.8,58,2.43390684,16,0.6,344,10.9,122,3.9,188,5.887879737
1238,17031810302,"Census Tract 8103.02, Cook County, Illinois",13.9,3.813752277,1112,0,0,104,0,56,315,0,42.71582734,47,4.2,194,8.464223386,51,2.1,179,6,117,3.9,168,5.442176871
